Date,RBI_Operated_RTGS_Vol,RBI_Operated_RTGS_Val,RBI_Operated_NEFT_Vol,RBI_Operated_NEFT_Val,NPCI_Operated_AePS_Vol,NPCI_Operated_AePS_Val,NPCI_Operated_UPI_Vol,NPCI_Operated_UPI_Val,NPCI_Operated_IMPS_Vol,NPCI_Operated_IMPS_Val,NPCI_Operated_NACH_Credit_Vol,NPCI_Operated_NACH_Credit_Val,NPCI_Operated_NACH_Debit_Vol,NPCI_Operated_NACH_Debit_Val,NPCI_Operated_NETC_Vol,NPCI_Operated_NETC_Val,NPCI_Operated_BBPS_Vol,NPCI_Operated_BBPS_Val,NPCI_Operated_CTS_Vol,NPCI_Operated_CTS_Val,NPCI_Operated_NFS_through_ATMs_Vol,NPCI_Operated_NFS_through_ATMs_Val,NPCI_Operated_AePS_through_micro-ATMs_BCs_Vol,NPCI_Operated_AePS_through_micro-ATMs_BCs_Val
"November 11, 2020",7.00302,328549.9782,139.1549,105358.5992,0.39,8.85,809.79,16033.53,134.25,11537.88,91.99,7469.72,21.41,1972.86,44.38,75.61,9.28,148.45,32.2,25383.24,138.54,6310.75,27.79,810.5
"November 12, 2020",7.03758,460988.8515,144.77063,128408.744,0.45,10.54,818.7,16137.97,137.83,11762.48,124.34,8015.67,18.26,1729.14,45.2,74.73,9.3,146.15,31.35,26033.35,146.22,6697.88,31.64,915.93
"November 13, 2020",6.50467,381366.5342,158.2599,104142.2943,0.48,10.92,793.01,15237.8,135.73,11329.65,159.1,5249.86,25.21,2005.84,44.09,70.71,8.24,135.09,26.11,22223.71,159.49,7105.41,33.56,953
"November 14, 2020",0,0,11.51934,4261.216421,0.4,8.2,739.7,10494.83,103.86,6309.12,0,0,0,0,28.82,50.65,5.76,76.03,0,0,129.31,5034.75,27.52,693.17
"November 15, 2020",0,0,8.52676,2582.819775,0.22,4.54,663.59,8643.49,83.66,4720.71,0,0,0,0,29.33,44.68,6.26,74.86,0,0,85.65,3108.98,16.44,413.42
"November 16, 2020",3.06118,74861.87878,58.68639,40083.28646,0.33,7.48,725.27,11787.88,102.85,7520.79,160.71,2517.97,62.05,5638.77,37.34,53.76,8.04,107.88,13.02,10497.8,100.82,3966.85,23.67,633.2
"November 17, 2020",5.75287,445473.0448,90.48738,84940.70593,0.39,8.68,762.78,13038.57,110.24,9056.24,102.07,3555.74,19.36,2055.83,39.7,60.31,10.08,165.49,27.16,21189.67,106.58,4439.05,26.5,724.11
"November 18, 2020",5.66391,345450.69,95.48292,75166.79966,0.38,8.49,768.4,13252.11,109.41,9044.24,56.2,3682.52,12.29,1831.66,41.58,65.64,10.16,156.58,23.94,19555.3,108.67,4476.57,26.46,697.8
"November 19, 2020",5.76439,364393.8085,75.30967,110465.9971,0.37,8.04,751.04,12885.59,109.29,8942.99,50.4,1695.12,28.58,1189.09,42.73,69.37,9.49,154.1,22.83,19673.93,105.37,4272.66,24.94,638.31
"November 20, 2020",5.67127,367098.7917,78.16036,81922.20676,0.34,7.44,754.39,12391.65,105.36,8476.38,62.46,3403.46,32.39,3421.02,44.02,72.53,8.95,151.81,23.29,19681.11,101.88,4056.93,20.71,531.32
"November 21, 2020",4.46643,103231.7427,52.6609,48245,0.30437,6.8319706,725.52731,11426.85419,98.46964,7406.156763,58.78182,4831.464031,32.2853,2063.652493,45.89217,74.1611888,8.03526,116.9840052,19.70652,16613.34081,102.10078,4085.1,18.66631,500.7688022
"November 22, 2020",0,0,9.4433,3245.810948,0.24756,5.0561434,680.90251,9239.926594,88.27516,5201.386591,0,0,0,0,45.33914,74.2749117,6.36069,78.3970185,0,0,94.19078,3371.4,15.46533,390.6604922
"November 23, 2020",6.57984,393145.882,88.55712,82512.42354,0.35517,8.2061916,725.318,13061.31622,113.5402,9456.66,60.59926,1618.940388,13.59235,2111.769748,42.16824,69.4146101,9.36647,162.3963579,25.84349,21794.17,103.05078,4152.79,21.73179,597.3940132
"November 24, 2020",6.35895,406333.0138,80.93949,80953.0053,0.37391,8.7526159,663.51545,11841.28873,109.1595,9228.08732,38.85043,3200.924538,10.9057,1811.994256,42.51254,71.9230298,8.87254,144.7997387,25.82736,22013.95553,102.57078,4129.73,21.37115,586.8027833
"November 25, 2020",5.90784,430013.899,88.77712,91574.48045,0.36,8.44,648.03129,11564.67337,104.572,9033.98728,52.79214,3293.033662,20.76978,2386.739294,42.87,73.13,8.0153,141.4410561,22.32589,19334.16,101.75078,4061.21,20.08,543.5
"November 26, 2020",4.45926,376936.9049,73.48358,92892.46581,0.33,7.93,669.09398,11676.4994,102.00366,8376.488287,59.72985,3866.942307,24.02091,1921.386892,41.78,72.06,7.96595,145.9095099,16.85973,15722.57144,90.07078,3590.24,18.66,514.69
"November 27, 2020",7.89205,620878.545,152.5194,155237.5031,0.33762,8.1397448,729.96046,13687.62233,114.18889,10292.8818,110.46303,9657.644471,19.40268,1656.34104,41.69621,70.8966931,8.10905,139.5717241,25.74889,22348.1632,103.84078,4252.21,19.20882,540.4949978
"November 28, 2020",0,0,20.8364,10959.48504,0.39585,9.5448365,679.98757,11982.56619,107.75344,8537.805731,0,0,0,0,45.6277,76.3194144,6.77477,97.2375531,0,0,108.29078,4515.37,19.838,575.8463508
"November 29, 2020",0,0,11.56515,3878.078419,0.27711,5.9211863,641.00979,9651.968849,94.45885,5863.942308,0,0,0,0,44.43994,76.2132766,5.22992,61.8939254,0,0,91.82078,3414.56,14.09319,375.8605719
"November 30, 2020",3.53594,93373.62099,136.87418,86608.92211,0.38,8.63,691.16,13785.63,118.6,10792.05,93.99,2978.98,53.26,2876.62,42.28,71.45,7.35,116.29,13.06,10847.66,101.31,4216.56,18.58,526.73
"Total Nov, 2020",137.79836,7987655.453,2734.09683,2218252.488,10.33159,234.6726891,22102.28636,390999.1659,3391.16134,276459.0861,2044.83251,99942.74995,871.85878,79222.08755,1248.82594,2102.003124,239.29995,3713.200889,596.34569,494300.4172,3415.19702,143423.48,684.77459,18820.40801
